Tag Name,Mac Address,Label
 Minew Plus Tag 17088,7A:10:4E:94:DE:2B,
 Minew Plus Tag 17089,F9:EF:F7:31:49:58,
 Minew Plus Tag 17090,97:7B:2F:64:09:51,
 Minew Plus Tag 17091,E7:A2:9A:69:DA:73,
 Minew Plus Tag 17092,1D:09:E3:F3:CE:98,
 Minew Plus Tag 17093,6F:E4:E2:42:76:4E,
 Minew Plus Tag 17094,10:FA:25:99:F1:F6,
 Minew Plus Tag 17095,9C:BE:CC:C7:3C:FD,
 Minew Plus Tag 17096,19:B1:68:36:4C:E6,
 Minew Plus Tag 17097,FE:00:8C:AC:6E:D4,
 Minew Plus Tag 17098,4E:25:5E:42:A8:14,
 Minew Plus Tag 17099,E2:84:DC:E7:C0:EC,
 Minew Plus Tag 17100,CF:B9:CF:47:D6:68,
 Minew Plus Tag 17101,84:FA:AB:69:AF:2D,
 Minew Plus Tag 17102,B0:2D:55:FF:35:95,
 Minew Plus Tag 17103,EC:A9:B2:63:C0:B7,
 Minew Plus Tag 17104,85:47:7C:52:D3:62,
 Minew Plus Tag 17105,8E:54:32:0C:F1:81,
 Minew Plus Tag 17106,9F:36:D7:BC:0B:F8,
 Minew Plus Tag 17107,A6:E0:00:74:F1:12,
 Minew Plus Tag 17108,7C:C3:B4:AB:59:59,
 Minew Plus Tag 17109,43:5F:82:E6:D7:6F,
 Minew Plus Tag 17110,1C:EB:C3:50:6D:27,
 Minew Plus Tag 17111,1F:87:66:6F:7E:2A,
 Minew Plus Tag 17112,B6:FD:AE:23:7A:DF,
 Minew Plus Tag 17113,0A:92:93:A9:1B:96,
 Minew Plus Tag 17114,3B:6D:51:07:79:31,
 Minew Plus Tag 17115,3A:EE:2D:F6:78:D1,
 Minew Plus Tag 17116,8D:61:0C:17:9E:0C,
 Minew Plus Tag 17117,CA:00:4D:5D:E1:DC,
 Minew Plus Tag 17118,9B:2C:FE:86:9A:48,
 Minew Plus Tag 17119,5D:A8:41:FA:25:0E,
 Minew Plus Tag 17120,CA:F5:97:16:09:83,
 Minew Plus Tag 17121,F4:98:70:46:01:82,
 Minew Plus Tag 17122,F9:DE:E3:7E:6C:26,
 Minew Plus Tag 17123,9D:43:EF:5B:E1:E7,
 Minew Plus Tag 17124,A3:55:7E:9B:1D:04,
 Minew Plus Tag 17125,02:C3:81:97:23:8F,
 Minew Plus Tag 17126,F4:45:6B:A1:74:7E,
 Minew Plus Tag 17127,E1:55:7B:5E:90:DD,
 Minew Plus Tag 17128,64:48:FA:06:A9:29,
 Minew Plus Tag 17129,02:96:3A:7A:5B:97,
 Minew Plus Tag 17130,26:73:30:5B:3F:D5,
 Minew Plus Tag 17131,91:80:17:AF:57:D4,
 Minew Plus Tag 17132,AC:1E:FA:82:56:9C,
 Minew Plus Tag 17133,95:E0:4A:29:B8:61,
 Minew Plus Tag 17134,97:2A:05:35:13:B5,
 Minew Plus Tag 17135,67:E9:9C:E9:B0:D9,
 Minew Plus Tag 17136,24:AB:EC:92:E9:2F,
 Minew Plus Tag 17137,C5:11:91:57:BB:BE,
 Minew Plus Tag 17138,91:4A:CD:66:A8:6F,
 Minew Plus Tag 17139,97:4A:0A:22:0C:F5,
 Minew Plus Tag 17140,37:5B:45:54:D2:1A,
 Minew Plus Tag 17141,41:C1:A6:2B:05:36,
 Minew Plus Tag 17142,92:58:C8:66:8A:6D,
 Minew Plus Tag 17143,85:75:C3:82:5F:C3,
 Minew Plus Tag 17144,0F:57:76:D4:23:C1,
 Minew Plus Tag 17145,48:02:0B:78:47:B7,
 Minew Plus Tag 17146,99:98:39:94:8F:65,
 Minew Plus Tag 17147,3E:A6:FC:28:F5:A1,
 Minew Plus Tag 17148,CC:F2:CE:3A:FB:A7,
 Minew Plus Tag 17149,8B:D1:E1:7F:26:5D,
 Minew Plus Tag 17150,D1:3A:12:84:E7:B0,
 Minew Plus Tag 17151,E2:16:0D:CD:91:BB,
 Minew Plus Tag 17152,16:45:7C:16:C0:56,
 Minew Plus Tag 17153,7C:6D:60:2D:4E:A5,
 Minew Plus Tag 17154,87:13:A5:3F:65:AA,
 Minew Plus Tag 17155,CD:0C:E0:E4:5D:21,
 Minew Plus Tag 17156,39:FA:48:8E:BC:3E,
 Minew Plus Tag 17157,A7:BA:23:2B:B5:E0,
 Minew Plus Tag 17158,30:91:13:01:95:75,
 Minew Plus Tag 17159,49:A4:EF:EF:5A:8F,
 Minew Plus Tag 17160,CF:55:FE:6A:7A:D0,
 Minew Plus Tag 17161,C6:0C:0F:24:D2:EF,
 Minew Plus Tag 17162,8F:EE:6B:04:DD:B5,
 Minew Plus Tag 17163,40:8A:59:E3:68:37,
 Minew Plus Tag 17164,07:8B:83:D8:56:BB,
 Minew Plus Tag 17165,59:49:49:BE:C8:B0,
 Minew Plus Tag 17166,C6:FF:03:49:3E:87,
 Minew Plus Tag 17167,FD:EA:53:35:5B:EB,
 Minew Plus Tag 17168,8B:43:4E:85:BA:A6,
 Minew Plus Tag 17169,17:29:9F:1D:EB:23,
 Minew Plus Tag 17170,8F:D0:C5:C3:CD:86,
 Minew Plus Tag 17171,F6:4C:FE:A1:A0:0F,
 Minew Plus Tag 17172,08:C9:0C:91:68:90,
 Minew Plus Tag 17173,60:66:51:61:4C:78,
 Minew Plus Tag 17174,A2:8A:11:FC:15:CA,
 Minew Plus Tag 17175,98:A7:93:53:42:32,
 Minew Plus Tag 17176,3C:2A:CB:E5:22:46,
 Minew Plus Tag 17177,1B:16:23:3E:DE:61,
 Minew Plus Tag 17178,3B:72:D1:FE:13:97,
 Minew Plus Tag 17179,7B:9B:87:8D:1E:8B,
 Minew Plus Tag 17180,86:0E:25:D1:1C:1D,
 Minew Plus Tag 17181,9F:05:39:6B:02:F9,
 Minew Plus Tag 17182,9A:A0:66:40:DA:0C,
 Minew Plus Tag 17183,3A:49:26:19:36:7F,
 Minew Plus Tag 17184,94:2D:6E:A5:E8:DB,
 Minew Plus Tag 17185,50:A6:3A:BA:EC:46,
 Minew Plus Tag 17186,9B:AF:CC:AB:57:74,
 Minew Plus Tag 17187,9F:41:85:AC:EC:61,
 Minew Plus Tag 17188,02:F0:84:27:5D:C4,
 Minew Plus Tag 17189,17:B7:F3:4F:5D:F2,
 Minew Plus Tag 17190,24:DE:36:7A:0E:67,
 Minew Plus Tag 17191,8C:70:ED:0F:F8:3D,
 Minew Plus Tag 17192,48:E9:40:13:0C:AD,
 Minew Plus Tag 17193,EC:31:C1:E8:9E:84,
 Minew Plus Tag 17194,FA:59:F3:62:49:65,
 Minew Plus Tag 17195,00:0B:11:AE:C4:27,
 Minew Plus Tag 17196,B1:8C:F8:0C:F7:FD,
 Minew Plus Tag 17197,2A:52:5B:4F:82:2E,
 Minew Plus Tag 17198,99:A6:4F:74:05:6A,
 Minew Plus Tag 17199,2A:0C:FD:75:91:45,
 Minew Plus Tag 17200,C6:0A:98:B4:2E:08,
 Minew Plus Tag 17201,35:83:2B:1A:1C:9D,
 Minew Plus Tag 17202,D9:47:14:9B:C2:5C,
 Minew Plus Tag 17203,5E:62:8A:B7:7A:13,
 Minew Plus Tag 17204,9C:D7:14:09:4B:D4,
 Minew Plus Tag 17205,FB:DD:7B:9F:07:BF,
 Minew Plus Tag 17206,9E:16:CF:BF:B8:82,
 Minew Plus Tag 17207,12:2A:23:61:E1:D1,
 Minew Plus Tag 17208,32:42:82:54:2B:BB,
 Minew Plus Tag 17209,CC:E0:5F:1D:42:24,
 Minew Plus Tag 17210,C8:F7:A1:64:0B:A3,
 Minew Plus Tag 17211,FF:A7:25:37:1E:BC,
 Minew Plus Tag 17212,7F:37:2D:3E:BA:98,
 Minew Plus Tag 17213,60:1A:97:C4:8D:A5,
 Minew Plus Tag 17214,6E:FD:17:52:9C:A2,
 Minew Plus Tag 17215,83:E3:ED:79:65:36,
 Minew Plus Tag 17216,00:A6:66:0B:61:E4,
 Minew Plus Tag 17217,3F:AA:A5:D0:43:AD,
 Minew Plus Tag 17218,EC:07:A5:FD:FF:7F,
 Minew Plus Tag 17219,AD:8F:25:AB:BD:B6,
 Minew Plus Tag 17220,DC:EB:C1:AC:7B:96,
 Minew Plus Tag 17221,81:4C:FA:A6:A2:19,
 Minew Plus Tag 17222,55:CE:17:87:68:68,
 Minew Plus Tag 17223,97:6F:E6:54:A3:AF,
 Minew Plus Tag 17224,23:D8:C8:99:C4:A9,
 Minew Plus Tag 17225,FF:13:88:DD:F8:71,
 Minew Plus Tag 17226,90:35:21:E5:69:46,
 Minew Plus Tag 17227,77:43:E2:76:6B:B8,
 Minew Plus Tag 17228,B2:F3:1E:85:C5:4B,
 Minew Plus Tag 17229,EE:B6:33:C8:EF:4D,
 Minew Plus Tag 17230,07:AF:C1:6A:1B:53,
 Minew Plus Tag 17231,24:71:D3:0D:06:2E,
 Minew Plus Tag 17232,8C:64:27:0A:BD:DA,
 Minew Plus Tag 17233,AD:2C:89:CA:15:26,
 Minew Plus Tag 17234,86:58:3F:28:53:7C,
 Minew Plus Tag 17235,AD:DD:D3:1B:F2:A7,
 Minew Plus Tag 17236,BE:4C:EA:2E:3C:75,
 Minew Plus Tag 17237,EB:35:F4:51:6A:D5,
 Minew Plus Tag 17238,7E:AE:BF:B2:55:71,
 Minew Plus Tag 17239,DA:9F:1D:5B:CB:DD,
 Minew Plus Tag 17240,9D:23:5F:4C:38:96,
 Minew Plus Tag 17241,E4:71:D5:BD:97:43,
 Minew Plus Tag 17242,D7:32:4B:70:E6:A7,
 Minew Plus Tag 17243,19:EE:A5:76:81:B7,
 Minew Plus Tag 17244,6D:19:39:01:2B:44,
 Minew Plus Tag 17245,AC:31:92:F0:46:3B,
 Minew Plus Tag 17246,29:BB:E8:A3:5A:F5,
 Minew Plus Tag 17247,BF:70:CD:E2:1F:1A,
 Minew Plus Tag 17248,9E:39:B5:89:06:A9,
 Minew Plus Tag 17249,45:08:96:41:3E:83,
 Minew Plus Tag 17250,FE:19:CF:6B:B2:1A,
 Minew Plus Tag 17251,23:09:70:AD:67:75,
 Minew Plus Tag 17252,3A:81:DD:0E:08:8E,
 Minew Plus Tag 17253,C7:4C:22:B8:52:FB,
 Minew Plus Tag 17254,38:F4:B7:9C:F9:EE,
 Minew Plus Tag 17255,D7:27:DB:D3:00:70,
 Minew Plus Tag 17256,FF:A1:6A:89:9B:CD,
 Minew Plus Tag 17257,B1:09:AF:3C:EA:2B,
 Minew Plus Tag 17258,31:AA:4A:75:BA:00,
 Minew Plus Tag 17259,5C:AA:52:DF:E4:0A,
 Minew Plus Tag 17260,EF:F4:54:D4:0D:8A,
 Minew Plus Tag 17261,D1:2A:69:F0:B1:91,
 Minew Plus Tag 17262,73:D0:4A:F2:16:7D,
 Minew Plus Tag 17263,7C:28:91:31:B5:AB,
 Minew Plus Tag 17264,9F:5B:FC:45:FD:2C,
 Minew Plus Tag 17265,79:F5:44:E9:C9:A4,
 Minew Plus Tag 17266,A1:B4:20:E0:9F:0B,
 Minew Plus Tag 17267,74:F3:9F:74:C9:4C,
 Minew Plus Tag 17268,5D:8E:57:7E:36:F4,
 Minew Plus Tag 17269,D1:3B:6E:4D:2F:6D,
 Minew Plus Tag 17270,53:63:98:58:57:09,
 Minew Plus Tag 17271,71:BB:54:C5:A7:D8,
 Minew Plus Tag 17272,0B:FC:D6:05:84:D3,
 Minew Plus Tag 17273,40:BD:7E:B2:E7:BF,
 Minew Plus Tag 17274,D3:78:0B:BF:07:D9,
 Minew Plus Tag 17275,59:61:DE:20:1E:22,
 Minew Plus Tag 17276,0D:DF:F7:AA:E9:CB,
 Minew Plus Tag 17277,15:20:0E:B6:E7:3A,
 Minew Plus Tag 17278,3E:B2:84:26:36:4C,
 Minew Plus Tag 17279,4E:E8:FA:D5:0F:9E,
 Minew Plus Tag 17280,81:BD:E8:C0:71:0A,
 Minew Plus Tag 17281,A5:99:DA:AD:38:19,
 Minew Plus Tag 17282,C3:2E:8D:5D:22:8D,
 Minew Plus Tag 17283,BC:66:BA:7C:BC:68,
 Minew Plus Tag 17284,BF:61:DE:02:8F:F1,
 Minew Plus Tag 17285,05:FC:16:4B:CD:0F,
 Minew Plus Tag 17286,9D:83:6E:E5:46:C8,
 Minew Plus Tag 17287,8B:C1:C7:BF:41:C4,
 Minew Plus Tag 17288,C8:03:49:BB:55:1F,
 Minew Plus Tag 17289,DD:C5:B7:C4:0B:2F,
 Minew Plus Tag 17290,30:C7:5F:E3:C0:17,
 Minew Plus Tag 17291,C7:25:44:9A:49:A9,
 Minew Plus Tag 17292,A7:A8:78:28:60:61,
 Minew Plus Tag 17293,FD:B6:F3:E4:76:29,
 Minew Plus Tag 17294,11:E8:56:F6:30:78,
 Minew Plus Tag 17295,DA:87:D0:1A:A0:B9,
 Minew Plus Tag 17296,41:CD:E9:A2:BD:B7,
 Minew Plus Tag 17297,64:08:F7:B2:0D:25,
 Minew Plus Tag 17298,5D:6D:8A:61:EC:55,
 Minew Plus Tag 17299,09:A5:53:99:15:79,
 Minew Plus Tag 17300,78:8D:6A:AD:80:DD,
 Minew Plus Tag 17301,A2:B6:50:81:77:8F,
 Minew Plus Tag 17302,87:57:9E:F3:A3:8D,
 Minew Plus Tag 17303,B0:A6:36:9B:F0:2C,
 Minew Plus Tag 17304,E7:B1:CE:8A:1F:07,
 Minew Plus Tag 17305,C5:BC:A1:34:BC:0D,
 Minew Plus Tag 17306,BC:E1:6C:70:97:D5,
 Minew Plus Tag 17307,A8:8C:62:84:4C:8B,
 Minew Plus Tag 17308,5C:E1:FB:BD:7E:CB,
 Minew Plus Tag 17309,B7:D8:E0:8D:D7:AA,
 Minew Plus Tag 17310,79:3E:BB:C1:6B:C3,
 Minew Plus Tag 17311,AE:35:1E:F5:4E:F2,
 Minew Plus Tag 17312,1E:7A:33:B9:C0:97,
 Minew Plus Tag 17313,0F:50:4E:47:80:D0,
 Minew Plus Tag 17314,FA:FF:D1:73:FF:19,
 Minew Plus Tag 17315,5F:33:57:F1:35:91,
 Minew Plus Tag 17316,0F:A7:A0:11:30:99,
 Minew Plus Tag 17317,51:E0:B4:46:B7:4F,
 Minew Plus Tag 17318,DD:E4:CA:A3:D7:30,
 Minew Plus Tag 17319,EB:3C:47:1A:83:F3,
 Minew Plus Tag 17320,85:A7:3C:71:FF:DF,
 Minew Plus Tag 17321,2B:E1:71:8F:DB:BF,
 Minew Plus Tag 17322,23:98:32:EA:72:9D,
 Minew Plus Tag 17323,89:33:B5:A6:CB:7B,
 Minew Plus Tag 17324,40:62:7E:BF:B7:3C,
 Minew Plus Tag 17325,6A:DE:52:13:DB:2E,
 Minew Plus Tag 17326,98:FC:86:E3:A4:5D,
 Minew Plus Tag 17327,47:8B:F8:49:07:2F,
 Minew Plus Tag 17328,4E:61:09:BE:44:D9,
 Minew Plus Tag 17329,7F:D9:B4:6F:78:8C,
 Minew Plus Tag 17330,39:93:4F:18:F2:6B,
 Minew Plus Tag 17331,BB:0F:D9:4E:29:A4,
 Minew Plus Tag 17332,BE:6C:5F:98:ED:C7,
 Minew Plus Tag 17333,B3:36:B1:CC:11:E3,
 Minew Plus Tag 17334,E4:3C:B5:36:CB:D2,
 Minew Plus Tag 17335,09:CD:99:C6:60:54,
 Minew Plus Tag 17336,28:D4:0A:56:55:FB,
 Minew Plus Tag 17337,60:77:B9:0A:B2:AD,
 Minew Plus Tag 17338,3A:FC:FE:7A:86:6D,
 Minew Plus Tag 17339,07:05:9E:BE:D0:85,
 Minew Plus Tag 17340,B2:5E:11:C3:DF:60,
 Minew Plus Tag 17341,CC:A0:29:48:A8:B3,
 Minew Plus Tag 17342,66:A7:10:D0:B9:3D,
 Minew Plus Tag 17343,55:C5:55:16:65:C7,
 Minew Plus Tag 17344,BA:3B:DB:F4:B9:5E,
 Minew Plus Tag 17345,12:2F:71:09:34:2C,
 Minew Plus Tag 17346,08:B1:EE:3E:F5:23,
 Minew Plus Tag 17347,8E:0F:DD:CD:3E:9F,
 Minew Plus Tag 17348,36:D0:C6:96:A9:42,
 Minew Plus Tag 17349,86:11:97:56:3B:4A,
 Minew Plus Tag 17350,80:35:69:5B:BF:9B,
 Minew Plus Tag 17351,3F:00:81:F3:78:64,
 Minew Plus Tag 17352,A4:D7:2A:59:7E:D7,
 Minew Plus Tag 17353,26:0A:2D:D3:C7:B7,
 Minew Plus Tag 17354,26:85:29:E6:2B:E1,
 Minew Plus Tag 17355,95:B0:66:8E:8C:EC,
 Minew Plus Tag 17356,4F:82:95:89:7B:1D,
 Minew Plus Tag 17357,46:32:9A:02:40:00,
 Minew Plus Tag 17358,72:5D:95:3B:3C:88,
 Minew Plus Tag 17359,43:F4:74:44:D9:E1,
 Minew Plus Tag 17360,7A:4C:F4:ED:F7:BC,
 Minew Plus Tag 17361,55:86:3E:20:4B:36,
 Minew Plus Tag 17362,B0:D6:5C:CB:8B:B9,
 Minew Plus Tag 17363,B4:E2:AE:A6:BE:4B,
 Minew Plus Tag 17364,3C:77:BF:52:C4:F7,
 Minew Plus Tag 17365,53:AF:A5:15:30:9A,
 Minew Plus Tag 17366,26:11:B5:E8:33:F6,
 Minew Plus Tag 17367,D7:F3:CF:4B:96:37,
 Minew Plus Tag 17368,82:A0:EF:4A:0C:C6,
 Minew Plus Tag 17369,DF:CC:96:0E:F7:BC,
 Minew Plus Tag 17370,D5:29:37:E8:37:B9,
 Minew Plus Tag 17371,B4:51:C7:E3:9C:EA,
 Minew Plus Tag 17372,14:D5:4A:C7:E8:48,
 Minew Plus Tag 17373,01:AF:0C:D3:D9:34,
 Minew Plus Tag 17374,74:03:44:9C:78:C1,
 Minew Plus Tag 17375,F9:BF:54:37:C4:A6,
 Minew Plus Tag 17376,C9:B9:57:82:E1:CE,
 Minew Plus Tag 17377,FD:DB:E8:B1:9A:0B,
 Minew Plus Tag 17378,02:0E:BC:38:C7:06,
 Minew Plus Tag 17379,09:B0:1E:BF:B2:78,
 Minew Plus Tag 17380,2E:3B:4D:CC:46:B2,
 Minew Plus Tag 17381,D6:6A:09:B9:5B:A0,
 Minew Plus Tag 17382,59:BF:52:96:21:7C,
 Minew Plus Tag 17383,3F:65:5A:C5:EC:17,
 Minew Plus Tag 17384,70:FB:1C:78:DC:FE,
 Minew Plus Tag 17385,6C:8D:B2:76:38:98,
 Minew Plus Tag 17386,03:86:EF:B9:97:48,
 Minew Plus Tag 17387,B3:A2:16:64:CD:CD,
 Minew Plus Tag 17388,DD:9B:21:41:A4:1F,
 Minew Plus Tag 17389,4B:3B:03:9E:36:DC,
 Minew Plus Tag 17390,20:78:AC:97:4D:9D,
 Minew Plus Tag 17391,92:D2:5A:4A:F6:31,
 Minew Plus Tag 17392,E5:6B:88:98:65:A8,
 Minew Plus Tag 17393,DD:33:91:B8:29:72,
 Minew Plus Tag 17394,FD:52:C4:32:CA:3B,
 Minew Plus Tag 17395,09:B9:E6:52:3F:0A,
 Minew Plus Tag 17396,49:CF:1F:EC:C1:93,
 Minew Plus Tag 17397,A9:C6:2F:55:DE:18,
 Minew Plus Tag 17398,00:73:A2:45:19:8B,
 Minew Plus Tag 17399,27:7D:E7:BC:74:94,
 Minew Plus Tag 17400,15:FB:5F:51:86:74,
 Minew Plus Tag 17401,CF:1D:15:0C:23:B6,
 Minew Plus Tag 17402,2A:42:DF:1F:36:A1,
 Minew Plus Tag 17403,13:BB:20:C7:53:30,
 Minew Plus Tag 17404,BA:82:F8:61:5B:6A,
 Minew Plus Tag 17405,BD:08:DD:0B:59:3E,
 Minew Plus Tag 17406,B2:64:87:E3:8F:34,
 Minew Plus Tag 17407,97:D9:40:10:25:4F,
 Minew Plus Tag 17408,27:3B:31:66:B2:8A,
 Minew Plus Tag 17409,31:4C:07:C0:B7:AE,
 Minew Plus Tag 17410,D9:C7:05:7B:D6:65,
 Minew Plus Tag 17411,71:7B:D8:EC:FB:B8,
 Minew Plus Tag 17412,9D:8A:52:61:0B:9A,
 Minew Plus Tag 17413,9E:ED:77:45:F1:8C,
 Minew Plus Tag 17414,F7:ED:76:58:66:A6,
 Minew Plus Tag 17415,4E:6E:E6:B7:3A:35,
 Minew Plus Tag 17416,13:4C:2E:F7:96:84,
 Minew Plus Tag 17417,AA:CB:C7:2F:F1:5A,
 Minew Plus Tag 17418,85:9E:3A:BA:89:B6,
 Minew Plus Tag 17419,CB:4D:3D:E9:22:BE,
 Minew Plus Tag 17420,FD:A5:B3:1B:32:E8,
 Minew Plus Tag 17421,34:EE:C6:FC:1B:78,
 Minew Plus Tag 17422,6A:50:D3:1F:D9:3F,
 Minew Plus Tag 17423,80:12:4D:8D:D0:26,
 Minew Plus Tag 17424,25:30:AA:CA:DF:92,
 Minew Plus Tag 17425,03:EB:0E:65:1B:1B,
 Minew Plus Tag 17426,53:72:D4:A9:EE:12,
 Minew Plus Tag 17427,C5:93:A9:B1:C8:88,
 Minew Plus Tag 17428,A4:D8:B4:AB:9A:C6,
 Minew Plus Tag 17429,DB:2A:BE:3F:4F:92,
 Minew Plus Tag 17430,79:CA:67:DF:5C:A2,
 Minew Plus Tag 17431,CF:59:1B:7C:18:2A,
 Minew Plus Tag 17432,5F:ED:DF:45:DC:26,
 Minew Plus Tag 17433,D2:53:C8:C6:4B:12,
 Minew Plus Tag 17434,15:15:73:2D:20:8F,
 Minew Plus Tag 17435,BE:55:2B:39:1C:EB,
 Minew Plus Tag 17436,43:AD:D2:AF:09:F2,
 Minew Plus Tag 17437,A1:0A:34:86:95:46,
 Minew Plus Tag 17438,71:BB:DF:2E:E3:0E,
 Minew Plus Tag 17439,70:29:28:C9:D3:46,
 Minew Plus Tag 17440,95:90:81:53:11:EA,
 Minew Plus Tag 17441,A7:9A:35:6B:75:BF,
 Minew Plus Tag 17442,8C:E1:40:94:26:F1,
 Minew Plus Tag 17443,B4:4F:F5:0F:31:79,
 Minew Plus Tag 17444,3F:4E:D3:09:AF:96,
 Minew Plus Tag 17445,C3:38:ED:69:C2:7F,
 Minew Plus Tag 17446,B9:CF:50:C8:C2:69,
 Minew Plus Tag 17447,C8:A1:62:E7:31:44,
 Minew Plus Tag 17448,E6:82:48:58:05:E4,
 Minew Plus Tag 17449,B6:EE:A3:E4:72:39,
 Minew Plus Tag 17450,0D:53:54:59:C3:A4,
 Minew Plus Tag 17451,10:57:C7:05:67:F1,
 Minew Plus Tag 17452,0B:23:CF:E9:98:3E,
 Minew Plus Tag 17453,05:3C:8C:BD:CE:1D,
 Minew Plus Tag 17454,E9:5F:D3:B5:D3:47,
 Minew Plus Tag 17455,B4:BA:5F:A7:8B:45,
 Minew Plus Tag 17456,9C:56:92:F9:77:13,
 Minew Plus Tag 17457,0D:BC:8E:C7:F3:EF,
 Minew Plus Tag 17458,CD:A4:A9:69:43:AA,
 Minew Plus Tag 17459,AA:76:B0:3A:EC:F9,
 Minew Plus Tag 17460,69:89:14:96:AD:84,
 Minew Plus Tag 17461,99:6A:FF:23:C9:28,
 Minew Plus Tag 17462,74:EB:D1:CD:2C:3D,
 Minew Plus Tag 17463,80:35:B0:29:03:71,
 Minew Plus Tag 17464,A4:16:A5:41:2F:0C,
 Minew Plus Tag 17465,7C:44:F2:32:5D:88,
 Minew Plus Tag 17466,9B:AB:C8:A9:8B:D7,
 Minew Plus Tag 17467,4C:35:09:FC:DD:FF,
 Minew Plus Tag 17468,8A:20:29:5E:09:41,
 Minew Plus Tag 17469,00:D2:E2:AC:7C:E4,
 Minew Plus Tag 17470,04:07:39:1C:81:C7,
 Minew Plus Tag 17471,82:BD:05:73:0C:B9,
 Minew Plus Tag 17472,20:D5:DE:86:33:60,
 Minew Plus Tag 17473,C4:4D:F4:20:24:2A,
 Minew Plus Tag 17474,11:1C:35:64:D1:A1,
 Minew Plus Tag 17475,9F:D8:20:AB:D2:5D,
 Minew Plus Tag 17476,FD:BF:58:7B:7B:F9,
 Minew Plus Tag 17477,BD:B2:45:FD:1B:00,
 Minew Plus Tag 17478,A3:3C:11:4B:6C:9F,
 Minew Plus Tag 17479,5B:C5:FE:F9:56:62,
 Minew Plus Tag 17480,0E:DB:72:D4:5E:66,
 Minew Plus Tag 17481,E8:A2:48:12:F9:7B,
 Minew Plus Tag 17482,89:92:51:50:6E:67,
 Minew Plus Tag 17483,78:78:AC:4B:18:9A,
 Minew Plus Tag 17484,AC:0A:77:4C:D9:55,
 Minew Plus Tag 17485,22:AE:69:93:A3:D4,
 Minew Plus Tag 17486,FD:5B:22:B8:FD:C0,
 Minew Plus Tag 17487,08:CC:C4:08:20:BA,
 Minew Plus Tag 17488,1A:71:04:23:58:6F,
 Minew Plus Tag 17489,92:A0:5D:56:2B:9C,
 Minew Plus Tag 17490,84:CD:27:68:D3:97,
 Minew Plus Tag 17491,52:B9:EE:8E:A7:A3,
 Minew Plus Tag 17492,B7:A9:DA:1E:81:F3,
 Minew Plus Tag 17493,9C:71:3C:B2:76:06,
 Minew Plus Tag 17494,44:DC:98:5D:EF:A4,
 Minew Plus Tag 17495,84:42:E0:E6:BB:8E,
 Minew Plus Tag 17496,34:25:E9:87:3E:08,
 Minew Plus Tag 17497,8C:92:68:06:48:13,
 Minew Plus Tag 17498,14:70:CF:FC:96:71,
 Minew Plus Tag 17499,28:A4:99:33:96:AD,
 Minew Plus Tag 17500,21:97:4C:53:99:F2,
 Minew Plus Tag 17501,16:D6:9F:C8:E3:95,
 Minew Plus Tag 17502,97:D5:FE:B4:4D:44,
 Minew Plus Tag 17503,96:EF:4C:71:09:7D,
 Minew Plus Tag 17504,C0:EA:8D:21:C3:0F,
 Minew Plus Tag 17505,C1:9E:DC:DE:60:8F,
 Minew Plus Tag 17506,F8:AA:43:D4:51:2F,
 Minew Plus Tag 17507,FB:3E:36:CD:D3:12,
 Minew Plus Tag 17508,0B:8D:78:6E:33:8C,
 Minew Plus Tag 17509,C5:1A:D3:E1:8D:36,
 Minew Plus Tag 17510,9F:4E:0A:93:4C:6A,
 Minew Plus Tag 17511,87:58:FB:F4:5E:FB,
 Minew Plus Tag 17512,C9:A7:A6:06:E3:6D,
 Minew Plus Tag 17513,B1:0A:77:F0:E4:CA,
 Minew Plus Tag 17514,7D:48:47:60:46:A5,
 Minew Plus Tag 17515,45:B9:9B:42:7E:34,
 Minew Plus Tag 17516,60:DE:81:7D:A3:52,
 Minew Plus Tag 17517,51:B2:B8:53:A1:B5,
 Minew Plus Tag 17518,EC:88:9D:34:DF:95,
 Minew Plus Tag 17519,B6:BA:18:BA:91:77,
 Minew Plus Tag 17520,75:86:2D:5D:4E:69,
 Minew Plus Tag 17521,20:1F:04:D6:76:8C,
 Minew Plus Tag 17522,DA:B7:B2:AD:DA:FD,
 Minew Plus Tag 17523,20:96:D6:EB:C5:13,
 Minew Plus Tag 17524,0F:57:9D:F7:9E:D4,
 Minew Plus Tag 17525,AF:6C:63:FA:7C:0C,
 Minew Plus Tag 17526,48:C4:D2:88:B1:77,
 Minew Plus Tag 17527,5B:73:DC:69:30:A7,
 Minew Plus Tag 17528,7C:47:AA:A0:C7:5D,
 Minew Plus Tag 17529,7D:09:03:B2:0D:95,
 Minew Plus Tag 17530,EB:D8:56:25:41:D2,
 Minew Plus Tag 17531,0A:30:FC:ED:FF:BB,
 Minew Plus Tag 17532,46:B8:A7:23:B8:71,
 Minew Plus Tag 17533,9A:0A:A5:52:BB:96,
 Minew Plus Tag 17534,0D:2B:7C:B7:84:A3,
 Minew Plus Tag 17535,D9:1D:BE:22:CC:D2,
 Minew Plus Tag 17536,CC:10:2A:D2:CE:72,
 Minew Plus Tag 17537,5B:CE:E6:A0:32:5A,
 Minew Plus Tag 17538,8F:94:43:F1:DC:D1,
 Minew Plus Tag 17539,80:C4:8A:E8:D6:EB,
 Minew Plus Tag 17540,B4:BE:98:5B:B7:87,
 Minew Plus Tag 17541,D1:16:0A:9A:37:1B,
